VEL,D20140322,X,Y,LON,LAT,Downslope ,Local Upsl,Upslope Cu,Local Curv,Minimal Cu,Cross-Sect,Tangential,Plan Curva,Flow Line ,Aspect,General Cu,Total Curv,Slope,Maximal Cu,Longitudin,Profile Cu,Local Down,cat,twi,TRI,tpi,spi,dem_randaz,curvature,ELEVATION,COHERENCE
-1.2,-5.5,497050.0833,4193375.849,14.96645185,37.88788114,-0.13475,-0.18678,-0.08015,-0.2279,-0.00557,-0.00031,-0.00016,-0.00148,0,0.04858,-0.00957,0.00002,0.10517,0.00079,-0.00926,-0.00455,-0.11525,66.02337,3.42992,2.80418,-3.97569,132.68211,660.048,-0.00957,706.8,0.69
0.2,-3.9,496995.2195,4193367.977,14.96582794,37.88781001,-0.10689,-0.03501,-0.05217,-0.09704,-0.00228,-0.00037,-0.00002,-0.00013,0,0.36333,-0.00393,0,0.113,0.00031,-0.00357,-0.00191,-0.1412,66.10387,11.03684,2.87426,-4.01509,-733.85693,660.979,-0.00393,707.4,0.69
-2.2,-12.7,497059.3051,4193379.624,14.96655671,37.8879152,-0.08705,-0.22354,-0.0896,-0.11707,-0.00254,-0.00057,-0.00029,-0.00774,0,0.00932,-0.00481,0,0.03722,0.00014,-0.00424,-0.00211,-0.07481,65.96117,4.13945,0.89568,-4.0527,65.13994,659.552,-0.00481,706.4,0.72
-2.6,-9.5,497022.9968,4193375.125,14.96614381,37.88787453,-0.12851,-0.13141,-0.09845,-0.20223,-0.0045,-0.00086,-0.00044,-0.00472,0,0.0459,-0.00839,0.00001,0.09337,0.00031,-0.00753,-0.0037,-0.11024,66.03201,6.60577,2.6179,-4.40202,5.54206,660.147,-0.00839,707,0.73
2,8.5,497038.3444,4193377.915,14.96631834,37.88789973,-0.08645,-0.19581,-0.08906,-0.10565,-0.00278,0.00005,0.00003,0.00074,0,0.11613,-0.00446,0.00001,0.03791,0.00055,-0.00452,-0.00226,-0.08375,65.96932,4.33173,0.86722,-4.38754,53.75884,659.637,-0.00446,706.3,0.71
-1.9,-15,497058.4933,4193381.577,14.96654747,37.8879328,-0.08705,-0.22354,-0.0896,-0.11707,-0.00254,-0.00057,-0.00029,-0.00774,0,0.00932,-0.00481,0,0.03722,0.00014,-0.00424,-0.00211,-0.07481,65.96117,4.13945,0.89568,-4.0527,65.13994,659.552,-0.00481,706.1,0.72
2.3,3.3,497074.27,4193384.444,14.96672688,37.88795869,-0.0855,-0.20674,-0.08062,-0.11314,-0.00258,-0.0005,-0.00018,-0.00404,0,6.15711,-0.00474,0.00001,0.04334,0.00021,-0.00424,-0.00219,-0.07591,65.96365,3.09079,1.01503,-3.81254,185.9124,659.578,-0.00474,705.6,0.66
-4.5,-16,497094.2984,4193388.085,14.96695464,37.88799157,-0.06305,-0.07566,-0.05966,-0.05397,-0.00151,-0.00004,0.00022,0.00782,0,5.98016,-0.00217,0,0.02826,0.00043,-0.00213,-0.0013,-0.07049,65.94851,11.03449,0.73357,-3.23288,-21.53218,659.46,-0.00217,705.3,0.73
-4.5,-27.4,497095.555,4193388.314,14.96696893,37.88799364,-0.05687,-0.06865,-0.05062,-0.04238,-0.00115,0.00002,0.00021,0.00577,0,5.9548,-0.00159,0,0.03646,0.00036,-0.00161,-0.001,-0.06148,65.95891,4.84106,0.88852,-2.89073,32.29325,659.574,-0.00159,704.8,0.72
-1.3,-5.5,497099.6907,4193389.065,14.96701596,37.88800042,-0.05687,-0.06865,-0.05062,-0.04238,-0.00115,0.00002,0.00021,0.00577,0,5.9548,-0.00159,0,0.03646,0.00036,-0.00161,-0.001,-0.06148,65.95891,4.84106,0.88852,-2.89073,32.29325,659.574,-0.00159,704.8,0.67
-1,-5.9,497127.8127,4193394.177,14.96733576,37.88804658,-0.06555,-0.05081,-0.02337,-0.09697,-0.00271,-0.00027,0.00038,0.00578,0,5.87574,-0.00425,0.00001,0.06531,0.00059,-0.00398,-0.00249,-0.04839,66.00904,4.99583,1.79771,-1.74806,27.70488,659.99,-0.00425,704.4,0.7
-1.8,-6.1,497129.2531,4193394.439,14.96735214,37.88804895,-0.06555,-0.05081,-0.02337,-0.09697,-0.00271,-0.00027,0.00038,0.00578,0,5.87574,-0.00425,0.00001,0.06531,0.00059,-0.00398,-0.00249,-0.04839,66.00904,4.99583,1.79771,-1.74806,27.70488,659.99,-0.00425,704,0.71
-1.6,-6,497131.7047,4193394.884,14.96738002,37.88805297,-0.06555,-0.05081,-0.02337,-0.09697,-0.00271,-0.00027,0.00038,0.00578,0,5.87574,-0.00425,0.00001,0.06531,0.00059,-0.00398,-0.00249,-0.04839,66.00904,4.99583,1.79771,-1.74806,27.70488,659.99,-0.00425,704.3,0.76
0.7,-2.7,496960.5124,4193365.866,14.96543324,37.88779087,-0.04537,-0.00796,-0.02253,-0.00106,-0.00062,-0.00008,-0.00021,-0.0019,-0.00001,0.31807,0.00001,0,0.11072,0.00063,0.00008,0.00021,-0.01908,66.33205,11.04029,2.73586,-2.62101,-472.26178,663.329,0.00001,709.5,0.83
0.7,-2.1,496961.8473,4193366.108,14.96544842,37.88779306,-0.04537,-0.00796,-0.02253,-0.00106,-0.00062,-0.00008,-0.00021,-0.0019,-0.00001,0.31807,0.00001,0,0.11072,0.00063,0.00008,0.00021,-0.01908,66.33205,11.04029,2.73586,-2.62101,-472.26178,663.329,0.00001,709,0.81
1.5,1.4,497019.7422,4193376.632,14.96610679,37.8878881,-0.12851,-0.13141,-0.09845,-0.20223,-0.0045,-0.00086,-0.00044,-0.00472,0,0.0459,-0.00839,0.00001,0.09337,0.00031,-0.00753,-0.0037,-0.11024,66.03201,6.60577,2.6179,-4.40202,5.54206,660.147,-0.00839,707.9,0.73
1.9,1,497020.8352,4193376.831,14.96611922,37.8878899,-0.12851,-0.13141,-0.09845,-0.20223,-0.0045,-0.00086,-0.00044,-0.00472,0,0.0459,-0.00839,0.00001,0.09337,0.00031,-0.00753,-0.0037,-0.11024,66.03201,6.60577,2.6179,-4.40202,5.54206,660.147,-0.00839,707.2,0.75
0.7,-4.3,496946.9111,4193365.494,14.96527856,37.88778747,-0.04038,-0.00941,-0.02673,-0.00696,-0.00071,-0.00029,-0.00032,-0.00308,-0.00001,0.31463,-0.0003,0,0.10478,0.00056,-0.00001,0.00017,-0.01075,66.36516,3.49555,2.57143,-2.45494,125.54297,663.646,-0.0003,708.8,0.82
0.6,-2.3,496948.749,4193365.828,14.96529946,37.88779049,-0.04038,-0.00941,-0.02673,-0.00696,-0.00071,-0.00029,-0.00032,-0.00308,-0.00001,0.31463,-0.0003,0,0.10478,0.00056,-0.00001,0.00017,-0.01075,66.36516,3.49555,2.57143,-2.45494,125.54297,663.646,-0.0003,708.7,0.78
0.8,0.5,496950.4347,4193366.135,14.96531863,37.88779326,-0.04038,-0.00941,-0.02673,-0.00696,-0.00071,-0.00029,-0.00032,-0.00308,-0.00001,0.31463,-0.0003,0,0.10478,0.00056,-0.00001,0.00017,-0.01075,66.36516,3.49555,2.57143,-2.45494,125.54297,663.646,-0.0003,708.4,0.76
0.5,-4.2,496962.0186,4193368.239,14.96545036,37.88781226,-0.06404,-0.00811,-0.02001,-0.00935,-0.00065,-0.00017,-0.00025,-0.00235,-0.00001,0.38157,-0.00029,0,0.10852,0.0005,-0.00012,0.00011,-0.0553,46.83032,1.9601,2.68211,-3.03826,290.27182,662.282,-0.00029,709.3,0.8
1.8,0.9,496974.0123,4193370.419,14.96558675,37.88783195,-0.07867,-0.01078,-0.0266,-0.03072,-0.00073,-0.00051,-0.00038,-0.00341,-0.00001,0.37443,-0.00107,0,0.11227,0.0002,-0.00056,-0.00015,-0.08876,66.18608,11.03808,2.8312,-3.35568,-289.91415,661.847,-0.00107,709.1,0.75
1.4,0.6,496974.8187,4193370.567,14.96559592,37.88783329,-0.07867,-0.01078,-0.0266,-0.03072,-0.00073,-0.00051,-0.00038,-0.00341,-0.00001,0.37443,-0.00107,0,0.11227,0.0002,-0.00056,-0.00015,-0.08876,66.18608,11.03808,2.8312,-3.35568,-289.91415,661.847,-0.00107,708.3,0.75
1.9,-4.9,496987.3409,4193372.841,14.96573832,37.88785383,-0.10689,-0.03501,-0.05217,-0.09704,-0.00228,-0.00037,-0.00002,-0.00013,0,0.36333,-0.00393,0,0.113,0.00031,-0.00357,-0.00191,-0.1412,66.10387,11.03684,2.87426,-4.01509,-733.85693,660.979,-0.00393,708.4,0.73
-4.6,-18.6,497059.7207,4193385.999,14.96656141,37.88797266,-0.08705,-0.22354,-0.0896,-0.11707,-0.00254,-0.00057,-0.00029,-0.00774,0,0.00932,-0.00481,0,0.03722,0.00014,-0.00424,-0.00211,-0.07481,65.96117,4.13945,0.89568,-4.0527,65.13994,659.552,-0.00481,706,0.67
0.8,-0.8,497071.9939,4193388.229,14.96670098,37.8879928,-0.07144,-0.08922,-0.07917,-0.07635,-0.00196,-0.00082,-0.00055,-0.06479,0,0.18471,-0.00322,0,0.00855,0.00035,-0.00241,-0.00106,-0.07137,46.62759,10.68781,0.48155,-3.80821,-2662.13525,659.355,-0.00322,706,0.72
2.9,3.1,497085.9222,4193390.761,14.96685937,37.88801566,-0.06305,-0.07566,-0.05966,-0.05397,-0.00151,-0.00004,0.00022,0.00782,0,5.98016,-0.00217,0,0.02826,0.00043,-0.00213,-0.0013,-0.07049,65.94851,11.03449,0.73357,-3.23288,-21.53218,659.46,-0.00217,705.7,0.69
2.6,2.2,497087.411,4193391.032,14.9668763,37.88801811,-0.06305,-0.07566,-0.05966,-0.05397,-0.00151,-0.00004,0.00022,0.00782,0,5.98016,-0.00217,0,0.02826,0.00043,-0.00213,-0.0013,-0.07049,65.94851,11.03449,0.73357,-3.23288,-21.53218,659.46,-0.00217,705.3,0.72
1,-2.8,496949.0839,4193367.988,14.96530326,37.88780996,-0.05644,-0.01188,-0.02351,-0.0122,-0.00079,-0.00048,-0.00046,-0.00446,-0.00001,0.3885,-0.00052,0,0.10244,0.00053,-0.00004,0.0002,-0.03007,46.858,3.65275,2.52209,-2.78306,53.48255,662.661,-0.00052,709.2,0.83
1,-3.5,496959.8984,4193369.955,14.96542624,37.88782772,-0.06404,-0.00811,-0.02001,-0.00935,-0.00065,-0.00017,-0.00025,-0.00235,-0.00001,0.38157,-0.00029,0,0.10852,0.0005,-0.00012,0.00011,-0.0553,46.83032,1.9601,2.68211,-3.03826,290.27182,662.282,-0.00029,708.1,0.81
-1.7,-6,497026.0954,4193381.986,14.96617902,37.88793638,-0.08762,-0.19035,-0.09299,-0.10386,-0.00266,0,-0.00001,-0.00035,0,0.0949,-0.00432,0,0.03687,0.0005,-0.00432,-0.00215,-0.08718,65.97314,4.51108,0.8516,-4.53399,44.93747,659.677,-0.00432,707.1,0.68
1.3,2,497070.877,4193390.126,14.96668827,37.88800989,-0.07144,-0.08922,-0.07917,-0.07635,-0.00196,-0.00082,-0.00055,-0.06479,0,0.18471,-0.00322,0,0.00855,0.00035,-0.00241,-0.00106,-0.07137,46.62759,10.68781,0.48155,-3.80821,-2662.13525,659.355,-0.00322,705.5,0.7
1.1,-1.1,497086.9791,4193393.053,14.96687138,37.88803632,-0.06305,-0.07566,-0.05966,-0.05397,-0.00151,-0.00004,0.00022,0.00782,0,5.98016,-0.00217,0,0.02826,0.00043,-0.00213,-0.0013,-0.07049,65.94851,11.03449,0.73357,-3.23288,-21.53218,659.46,-0.00217,705.3,0.69
-1.3,-11.1,497091.2915,4193393.837,14.96692042,37.8880434,-0.06305,-0.07566,-0.05966,-0.05397,-0.00151,-0.00004,0.00022,0.00782,0,5.98016,-0.00217,0,0.02826,0.00043,-0.00213,-0.0013,-0.07049,65.94851,11.03449,0.73357,-3.23288,-21.53218,659.46,-0.00217,705.4,0.76
-1.4,-10,497092.6747,4193394.088,14.96693615,37.88804567,-0.06305,-0.07566,-0.05966,-0.05397,-0.00151,-0.00004,0.00022,0.00782,0,5.98016,-0.00217,0,0.02826,0.00043,-0.00213,-0.0013,-0.07049,65.94851,11.03449,0.73357,-3.23288,-21.53218,659.46,-0.00217,705,0.77
-0.7,-4,497113.9605,4193397.958,14.96717821,37.88808062,-0.05687,-0.05003,-0.04104,-0.04282,-0.00116,-0.00006,0.00021,0.00711,0,5.92386,-0.0016,0,0.02905,0.00036,-0.00154,-0.00101,-0.06363,65.93901,11.03434,0.7219,-2.60284,-22.82618,659.374,-0.0016,704.1,0.64
-1.2,-6.9,496548.1963,4193297.214,14.96074448,37.88717064,-0.22356,-0.36973,-0.08902,-0.11456,-0.00291,-0.00003,-0.00003,-0.00021,-0.00001,4.86739,-0.00469,0.00001,0.13941,0.00056,-0.00465,-0.00225,-0.23363,67.75016,1.94248,3.34859,-6.55474,618.33862,677.49,-0.00469,723,0.76
-0.5,-5.6,496549.2657,4193297.409,14.96075664,37.8871724,-0.22356,-0.36973,-0.08902,-0.11456,-0.00291,-0.00003,-0.00003,-0.00021,-0.00001,4.86739,-0.00469,0.00001,0.13941,0.00056,-0.00465,-0.00225,-0.23363,67.75016,1.94248,3.34859,-6.55474,618.33862,677.49,-0.00469,722.3,0.66
1.7,-1,496948.7646,4193370.029,14.96529962,37.88782835,-0.05644,-0.01188,-0.02351,-0.0122,-0.00079,-0.00048,-0.00046,-0.00446,-0.00001,0.3885,-0.00052,0,0.10244,0.00053,-0.00004,0.0002,-0.03007,46.858,3.65275,2.52209,-2.78306,53.48255,662.661,-0.00052,709.2,0.81
0.1,-4.8,496952.3419,4193370.68,14.9653403,37.88783423,-0.05644,-0.01188,-0.02351,-0.0122,-0.00079,-0.00048,-0.00046,-0.00446,-0.00001,0.3885,-0.00052,0,0.10244,0.00053,-0.00004,0.0002,-0.03007,46.858,3.65275,2.52209,-2.78306,53.48255,662.661,-0.00052,708.8,0.85
0.4,-4.5,496953.9212,4193370.968,14.96535826,37.88783683,-0.05644,-0.01188,-0.02351,-0.0122,-0.00079,-0.00048,-0.00046,-0.00446,-0.00001,0.3885,-0.00052,0,0.10244,0.00053,-0.00004,0.0002,-0.03007,46.858,3.65275,2.52209,-2.78306,53.48255,662.661,-0.00052,708.5,0.84
2.4,8.3,497009.8243,4193381.128,14.96599398,37.88792859,-0.09699,-0.18218,-0.10214,-0.12004,-0.00258,-0.00058,-0.00016,-0.00413,0,0.24194,-0.00482,0.00001,0.03829,0.00017,-0.00424,-0.00225,-0.09236,65.98231,3.8223,0.99261,-4.73504,89.50823,659.761,-0.00482,707.5,0.73
1.1,-5.5,497011.6543,4193381.461,14.96601479,37.8879316,-0.09699,-0.18218,-0.10214,-0.12004,-0.00258,-0.00058,-0.00016,-0.00413,0,0.24194,-0.00482,0.00001,0.03829,0.00017,-0.00424,-0.00225,-0.09236,65.98231,3.8223,0.99261,-4.73504,89.50823,659.761,-0.00482,707.3,0.75
2.1,4.3,496938.3431,4193370.234,14.9651811,37.88783017,-0.05177,-0.01579,-0.02837,-0.01827,-0.00081,-0.00073,-0.0006,-0.00616,0,0.42191,-0.00072,0,0.09688,0.00046,0.00001,0.00024,-0.02096,46.88539,4.89424,2.38974,-2.57627,15.47193,663.049,-0.00072,709.3,0.81
0.5,-1.7,496961.4643,4193374.438,14.96544403,37.88786813,-0.06404,-0.00811,-0.02001,-0.00935,-0.00065,-0.00017,-0.00025,-0.00235,-0.00001,0.38157,-0.00029,0,0.10852,0.0005,-0.00012,0.00011,-0.0553,46.83032,1.9601,2.68211,-3.03826,290.27182,662.282,-0.00029,708.3,0.8
2.6,6.5,496938.3536,4193372.335,14.96518121,37.8878491,-0.05177,-0.01579,-0.02837,-0.01827,-0.00081,-0.00073,-0.0006,-0.00616,0,0.42191,-0.00072,0,0.09688,0.00046,0.00001,0.00024,-0.02096,46.88539,4.89424,2.38974,-2.57627,15.47193,663.049,-0.00072,709.6,0.78
-3.1,-13.2,497002.1719,4193383.936,14.96590694,37.88795388,-0.10482,-0.1496,-0.09557,-0.13638,-0.00325,-0.00058,0.0001,0.00205,0,0.34886,-0.00568,0.00001,0.04934,0.00041,-0.0051,-0.00293,-0.09609,65.99467,11.03519,1.40322,-4.7167,-141.53682,659.85,-0.00568,707,0.72
4.7,10.8,497052.4408,4193393.073,14.96647859,37.88803639,-0.0731,-0.10336,-0.08867,-0.07518,-0.00192,-0.00276,-0.00132,-0.26958,0,1.86651,-0.0031,0,0.00491,0.00037,-0.00034,-0.00023,-0.07329,65.95007,2.14117,0.37338,-4.23248,480.33493,659.453,-0.0031,706.3,0.69
5.3,14.6,497053.3826,4193393.246,14.9664893,37.88803795,-0.0731,-0.10336,-0.08867,-0.07518,-0.00192,-0.00276,-0.00132,-0.26958,0,1.86651,-0.0031,0,0.00491,0.00037,-0.00034,-0.00023,-0.07329,65.95007,2.14117,0.37338,-4.23248,480.33493,659.453,-0.0031,705.5,0.73
1.5,10.2,497145.0033,4193409.898,14.9675312,37.88818833,-0.03465,-0.0682,-0.01839,-0.01641,-0.00055,0.00017,0.00023,0.00708,0,5.84188,-0.00055,0,0.03246,0.00027,-0.00073,-0.00051,-0.02218,46.63387,5.40288,0.7631,-1.59377,9.20396,659.501,-0.00055,703.7,0.69
-4.9,-20.5,496996.6054,4193385.024,14.96584363,37.88796366,-0.10482,-0.1496,-0.09557,-0.13638,-0.00325,-0.00058,0.0001,0.00205,0,0.34886,-0.00568,0.00001,0.04934,0.00041,-0.0051,-0.00293,-0.09609,65.99467,11.03519,1.40322,-4.7167,-141.53682,659.85,-0.00568,707.6,0.66
4,-0.4,497001.572,4193385.927,14.96590011,37.88797182,-0.10482,-0.1496,-0.09557,-0.13638,-0.00325,-0.00058,0.0001,0.00205,0,0.34886,-0.00568,0.00001,0.04934,0.00041,-0.0051,-0.00293,-0.09609,65.99467,11.03519,1.40322,-4.7167,-141.53682,659.85,-0.00568,706.8,0.7
-1.5,-11.8,497065.4368,4193397.535,14.96662637,37.88807665,-0.07206,-0.09536,-0.08395,-0.07329,-0.00184,-0.00287,-0.00159,-0.34409,0,1.21841,-0.00299,0,0.00463,0.00035,-0.00012,0.0001,-0.07635,65.94518,2.46471,0.39675,-4.02897,347.51038,659.402,-0.00299,705.6,0.7
0.3,-4.6,497067.0733,4193397.833,14.96664498,37.88807934,-0.07144,-0.08922,-0.07917,-0.07635,-0.00196,-0.00082,-0.00055,-0.06479,0,0.18471,-0.00322,0,0.00855,0.00035,-0.00241,-0.00106,-0.07137,46.62759,10.68781,0.48155,-3.80821,-2662.13525,659.355,-0.00322,705.3,0.71
1.2,2.3,497105.5709,4193404.829,14.96708277,37.88814252,-0.05687,-0.05003,-0.04104,-0.04282,-0.00116,-0.00006,0.00021,0.00711,0,5.92386,-0.0016,0,0.02905,0.00036,-0.00154,-0.00101,-0.06363,65.93901,11.03434,0.7219,-2.60284,-22.82618,659.374,-0.0016,705,0.72
2.1,3.4,497106.824,4193405.058,14.96709702,37.88814459,-0.05687,-0.05003,-0.04104,-0.04282,-0.00116,-0.00006,0.00021,0.00711,0,5.92386,-0.0016,0,0.02905,0.00036,-0.00154,-0.00101,-0.06363,65.93901,11.03434,0.7219,-2.60284,-22.82618,659.374,-0.0016,704.5,0.75
1.1,1.3,497145.2784,4193412.047,14.96753432,37.8882077,-0.03465,-0.0682,-0.01839,-0.01641,-0.00055,0.00017,0.00023,0.00708,0,5.84188,-0.00055,0,0.03246,0.00027,-0.00073,-0.00051,-0.02218,46.63387,5.40288,0.7631,-1.59377,9.20396,659.501,-0.00055,704.1,0.68
0.4,1.4,496926.1926,4193374.321,14.9650429,37.88786696,-0.04586,-0.01716,-0.02989,-0.01721,-0.00078,-0.00073,-0.00059,-0.00639,0,0.46865,-0.00078,0,0.09233,0.00039,-0.00005,0.0002,-0.01801,46.91428,10.69394,2.27376,-2.40105,-6.51009,663.453,-0.00078,711.7,0.66
-1.1,-11,497064.1704,4193399.405,14.96661196,37.8880935,-0.07596,-0.16249,-0.07399,-0.0847,-0.00259,0.00051,0.0006,0.01854,0,2.82022,-0.00336,0.00001,0.03221,0.00091,-0.00387,-0.00228,-0.07397,65.95798,5.36631,0.79341,-3.893,19.09791,659.545,-0.00336,705,0.69
-0.3,-1.6,497066.8999,4193399.901,14.966643,37.88809798,-0.07046,-0.12006,-0.06642,-0.07165,-0.00218,0.00029,0.00065,0.03,0,2.62581,-0.00276,0,0.02163,0.0008,-0.00305,-0.00203,-0.07274,65.94685,11.03446,0.59836,-3.691,-48.48451,659.435,-0.00276,705.5,0.72
2.8,6,497071.4664,4193400.73,14.96669493,37.88810547,-0.07046,-0.12006,-0.06642,-0.07165,-0.00218,0.00029,0.00065,0.03,0,2.62581,-0.00276,0,0.02163,0.0008,-0.00305,-0.00203,-0.07274,65.94685,11.03446,0.59836,-3.691,-48.48451,659.435,-0.00276,705.8,0.65
1.4,1,497105.0959,4193406.843,14.96707736,37.88816067,-0.06552,-0.04744,-0.05386,-0.0647,-0.00188,-0.00032,0.00009,0.00493,0,6.04497,-0.00279,0,0.01823,0.00048,-0.00247,-0.00148,-0.06941,46.62024,10.68765,0.62761,-2.94854,-88.47115,659.255,-0.00279,704.9,0.7
2,2,497106.5451,4193407.107,14.96709384,37.88816305,-0.05687,-0.05003,-0.04104,-0.04282,-0.00116,-0.00006,0.00021,0.00711,0,5.92386,-0.0016,0,0.02905,0.00036,-0.00154,-0.00101,-0.06363,65.93901,11.03434,0.7219,-2.60284,-22.82618,659.374,-0.0016,704.5,0.73
3.5,3.6,496985.6157,4193387.226,14.96571864,37.88798347,-0.11109,-0.09925,-0.0817,-0.14159,-0.00368,-0.00053,0.00026,0.00391,0,0.40053,-0.0062,0.00001,0.0666,0.00058,-0.00567,-0.00334,-0.10428,66.01606,5.05953,1.86218,-4.58475,26.0006,660.031,-0.0062,707.6,0.73
-2.5,-10.6,496987.5336,4193387.574,14.96574045,37.88798662,-0.11109,-0.09925,-0.0817,-0.14159,-0.00368,-0.00053,0.00026,0.00391,0,0.40053,-0.0062,0.00001,0.0666,0.00058,-0.00567,-0.00334,-0.10428,66.01606,5.05953,1.86218,-4.58475,26.0006,660.031,-0.0062,707.5,0.76
1.8,5.8,497081.0311,4193404.568,14.96680369,37.88814009,-0.06899,-0.07794,-0.06924,-0.07137,-0.00214,-0.0004,0.0004,0.03653,0,2.28145,-0.00289,0,0.01085,0.0007,-0.00249,-0.00184,-0.07392,65.93664,11.03431,0.49998,-3.48013,-403.48938,659.314,-0.00289,705.6,0.75
1.4,-3.6,497081.6625,4193404.684,14.96681087,37.88814114,-0.06899,-0.07794,-0.06924,-0.07137,-0.00214,-0.0004,0.0004,0.03653,0,2.28145,-0.00289,0,0.01085,0.0007,-0.00249,-0.00184,-0.07392,65.93664,11.03431,0.49998,-3.48013,-403.48938,659.314,-0.00289,704.6,0.74
2.8,2.1,496541.0655,4193308.516,14.96066333,37.88727247,-0.30066,-0.2102,-0.16457,-0.2698,-0.00714,-0.00072,0.00006,0.00095,-0.00001,5.13105,-0.0111,0.00004,0.05877,0.00159,-0.01037,-0.00558,-0.29989,67.59185,11.0591,2.24848,-8.00663,-286.7952,675.716,-0.0111,722.4,0.75
3,2.4,496541.6582,4193308.625,14.96067007,37.88727346,-0.30066,-0.2102,-0.16457,-0.2698,-0.00714,-0.00072,0.00006,0.00095,-0.00001,5.13105,-0.0111,0.00004,0.05877,0.00159,-0.01037,-0.00558,-0.29989,67.59185,11.0591,2.24848,-8.00663,-286.7952,675.716,-0.0111,721.4,0.71
0.5,-1.1,496936.59,4193380.413,14.96516112,37.8879219,-0.06838,-0.01638,-0.02599,-0.02292,-0.00081,-0.00082,-0.00065,-0.00686,0,0.50875,-0.00093,0,0.09441,0.00035,-0.00011,0.00018,-0.04775,46.82448,7.34498,2.33211,-3.00963,1.33069,662.18,-0.00093,709.4,0.77
-2.6,-11.1,496987.202,4193389.613,14.96573667,37.88800499,-0.09278,-0.13153,-0.08407,-0.09474,-0.00268,0.00001,0.00062,0.02907,0,0.54347,-0.00379,0.00001,0.02123,0.00078,-0.0038,-0.00251,-0.10074,65.98103,11.03498,0.65947,-4.89953,-22.53274,659.769,-0.00379,707.6,0.72
-4,-14.8,497016.7108,4193394.977,14.96607224,37.88805344,-0.08287,-0.13602,-0.10061,-0.09006,-0.00224,-0.00192,-0.00101,-0.18249,0,2.38007,-0.00379,0,0.00555,0.00034,-0.00187,-0.00088,-0.08647,65.96178,11.03469,0.37248,-4.74261,-1505.47156,659.567,-0.00379,706.7,0.73
-2.3,-7.8,497016.7002,4193397.074,14.96607211,37.88807234,-0.08287,-0.13602,-0.10061,-0.09006,-0.00224,-0.00192,-0.00101,-0.18249,0,2.38007,-0.00379,0,0.00555,0.00034,-0.00187,-0.00088,-0.08647,65.96178,11.03469,0.37248,-4.74261,-1505.47156,659.567,-0.00379,707,0.73
-3.7,-8.7,497173.5703,4193425.586,14.96785602,37.88832982,-0.03255,-0.06187,-0.0081,-0.03033,-0.0008,-0.00008,0,0.00008,0,6.12012,-0.00133,0,0.03788,0.00013,-0.00125,-0.00067,-0.01612,65.94862,4.50436,0.85437,-0.87448,45.20673,659.472,-0.00133,703.5,0.7
0.6,-2.9,496933.1964,4193383.995,14.96512251,37.88795418,-0.05785,-0.01456,-0.02366,-0.01424,-0.00069,-0.00061,-0.00053,-0.00587,0,0.55243,-0.00058,0,0.08995,0.0004,0.00003,0.00023,-0.02921,46.85794,10.69273,2.23015,-2.7262,-18.02066,662.661,-0.00058,709,0.82
0.7,-2.3,496937.7902,4193384.83,14.96517475,37.88796172,-0.06838,-0.01638,-0.02599,-0.02292,-0.00081,-0.00082,-0.00065,-0.00686,0,0.50875,-0.00093,0,0.09441,0.00035,-0.00011,0.00018,-0.04775,46.82448,7.34498,2.33211,-3.00963,1.33069,662.18,-0.00093,709.4,0.8
0.3,-4.5,496938.5016,4193384.961,14.96518284,37.8879629,-0.06838,-0.01638,-0.02599,-0.02292,-0.00081,-0.00082,-0.00065,-0.00686,0,0.50875,-0.00093,0,0.09441,0.00035,-0.00011,0.00018,-0.04775,46.82448,7.34498,2.33211,-3.00963,1.33069,662.18,-0.00093,708.4,0.83
0.9,-0.2,496947.6998,4193386.631,14.96528744,37.88797798,-0.07685,-0.01595,-0.0251,-0.02478,-0.0007,-0.00047,-0.00038,-0.0039,0,0.4727,-0.00086,0,0.0985,0.00027,-0.00039,-0.00004,-0.07734,46.79271,4.80174,2.44852,-3.31677,16.90431,661.743,-0.00086,709.1,0.82
0.3,-2.4,496948.2854,4193386.739,14.9652941,37.88797896,-0.07685,-0.01595,-0.0251,-0.02478,-0.0007,-0.00047,-0.00038,-0.0039,0,0.4727,-0.00086,0,0.0985,0.00027,-0.00039,-0.00004,-0.07734,46.79271,4.80174,2.44852,-3.31677,16.90431,661.743,-0.00086,708.1,0.81
-3,-13.5,496984.4801,4193393.317,14.9657057,37.88803837,-0.10907,-0.11541,-0.07826,-0.11206,-0.00304,-0.00018,0.00054,0.01428,0,0.47402,-0.00465,0.00001,0.03748,0.00072,-0.00447,-0.00286,-0.12176,65.9941,4.07904,1.10074,-4.83507,69.26575,659.867,-0.00465,707.6,0.69
1.8,2.7,497009.98,4193397.952,14.96599568,37.88808023,-0.13162,-0.42081,-0.10869,-0.22076,-0.00596,0.00028,0.00015,0.00215,0,3.1505,-0.00947,0.00002,0.06769,0.00122,-0.00975,-0.00485,-0.09641,65.98511,5.00125,1.4508,-4.84474,27.53521,659.732,-0.00947,706.8,0.77
2.4,4.6,497011.7167,4193398.268,14.96601543,37.88808308,-0.13162,-0.42081,-0.10869,-0.22076,-0.00596,0.00028,0.00015,0.00215,0,3.1505,-0.00947,0.00002,0.06769,0.00122,-0.00975,-0.00485,-0.09641,65.98511,5.00125,1.4508,-4.84474,27.53521,659.732,-0.00947,706.6,0.76
